GO_ID	GO_name	num_seed_genes	num_total_seed_genes	num_genes_genespace	LOD	p_value	p_adjust	seed_gene_symbols	seed_gene_IDs
GO:0032991	macromolecular complex	137	252	4298	0.595578186072	3.74658316787e-26	0	GTF2H1,GTF2H4,PELP1,SNAPIN,EIF3E,PPP1CB,KIF5B,PEX19,SSX2IP,SNX6,POLR2M,RANGAP1,KIF22,COPB1,COPA,KLC1,COPB2,LCP1,KIF5C,SEH1L,CTNNA1,HLA-E,CTNNB1,COPS3,KIF20A,DBNL,PHKG2,UCHL5,VAC14,FLNA,CENPE,FTH1,RPAP2,MYO5A,SAMM50,ATXN2,ARCN1,CHCHD3,SEC24A,GNAS,SMARCA2,MAP4,TTC37,PPP1CA,CEP170,KRT36,WDR59,PHKA2,HPS6,COPS8,XPO5,ERCC3,TUBB1,ATP6V1A,CEP290,COMMD1,AIMP1,ARID1A,IMMT,GCN1,CEP97,WDR24,URI1,WWOX,AKAP9,CCP110,TOMM22,TEX10,SMARCD1,SMARCD2,TUBB4A,TUBB3,COPE,DPF3,SNX2,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,EIF4G1,POLR2I,POLR2J,KRT6B,IQGAP1,NUP153,KRT79,TUBB6,TCHP,APOBEC3F,VDAC2,VCP,PCM1,JUP,HPS5,KRT33B,SEMG1,KRT19,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,FTL,PIK3R1,SKIV2L,USMG5,PFDN6,COPZ1,SYNE2,ARID1B,SET,LMNA,HLA-A,HLA-C,HPS3,EIF3M,KRT75,TUBA1C,MIOS,COPG2,EIF3L,TMED10,PFDN5,NIN,GTF3C2,COPG1,UBE3A,POLR2K,CLU,SPTLC2	2965,2968,27043,23557,3646,5500,3799,5824,117178,58533,81488,5905,3835,1315,1314,3831,9276,3936,3800,81929,1495,3133,1499,8533,10112,28988,5261,51377,55697,2316,1062,2495,79871,4644,25813,6311,372,54927,10802,2778,6595,4134,9652,5499,9859,8689,79726,5256,79803,10920,57510,2071,81027,523,80184,150684,9255,8289,10989,10985,79598,84219,8725,51741,10142,9738,56993,54881,6602,6603,10382,10381,11316,8110,6643,146956,5432,5433,5430,5431,5436,5437,1981,5438,5439,3854,8826,9972,338785,84617,84260,200316,7417,7415,5108,3728,11234,3884,6406,3880,8661,8662,8663,8664,8665,8666,8667,8668,27335,2512,5295,6499,84833,10471,22818,23224,57492,6418,4000,3105,3107,84343,10480,9119,84790,54468,26958,51386,10972,5204,51199,2976,22820,7337,5440,1191,9517
GO:0044403	symbiosis, encompassing mutualism through parasitism	29	252	619	0.588536447012	1.04193610129e-08	0	GTF2H1,SNAPIN,C1QBP,PIK3R1,GTF2H4,VAC14,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,EIF4G1,HLA-A,POLR2I,HLA-C,NUP153,VCP,ERCC3,COPB1,KLC1,VPS4B,SEH1L,SET,UBE3A,KRT19,POLR2K,POLR2J	2965,23557,708,5295,2968,55697,5432,5433,5430,5431,5436,5437,57599,1981,3105,5438,3107,9972,7415,2071,1315,3831,9525,81929,6418,7337,3880,5440,5439
GO:0016032	viral process	29	252	619	0.588536447012	1.04193610129e-08	0	GTF2H1,SNAPIN,C1QBP,PIK3R1,GTF2H4,VAC14,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,EIF4G1,HLA-A,POLR2I,HLA-C,NUP153,VCP,ERCC3,COPB1,KLC1,VPS4B,SEH1L,SET,UBE3A,KRT19,POLR2K,POLR2J	2965,23557,708,5295,2968,55697,5432,5433,5430,5431,5436,5437,57599,1981,3105,5438,3107,9972,7415,2071,1315,3831,9525,81929,6418,7337,3880,5440,5439
GO:0044764	multi-organism cellular process	29	252	624	0.584749382934	1.24459160273e-08	0	GTF2H1,SNAPIN,C1QBP,PIK3R1,GTF2H4,VAC14,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,EIF4G1,HLA-A,POLR2I,HLA-C,NUP153,VCP,ERCC3,COPB1,KLC1,VPS4B,SEH1L,SET,UBE3A,KRT19,POLR2K,POLR2J	2965,23557,708,5295,2968,55697,5432,5433,5430,5431,5436,5437,57599,1981,3105,5438,3107,9972,7415,2071,1315,3831,9525,81929,6418,7337,3880,5440,5439
GO:0046907	intracellular transport	51	252	1180	0.580149063234	2.38765694688e-13	0	GNAS,SNAPIN,UBE2O,TOMM22,AUP1,SLC25A12,UXT,TFG,COPZ1,SNX2,TUBA1C,TMED10,RER1,KIF5B,PEX19,SEC16A,XPOT,SSX2IP,SNX6,HERC2,SLC25A10,XPO5,PIKFYVE,COPG1,NUP153,COPB1,COPA,KLC1,COPB2,COPG2,VPS4B,COMMD1,VCP,SET,PCM1,COPE,SPTBN1,SORT1,FLNA,KDELR1,FTH1,RGPD5,MYO5A,SAMM50,LMNA,CCDC22,FTL,ARCN1,PIK3R1,NME7,SEC24A	2778,23557,63893,56993,550,8604,8409,10342,22818,6643,84790,10972,11079,3799,5824,9919,11260,117178,58533,8924,1468,57510,200576,22820,9972,1315,1314,3831,9276,26958,9525,150684,7415,6418,5108,11316,6711,6272,2316,10945,2495,84220,4644,25813,4000,28952,2512,372,5295,29922,10802
GO:0044424	intracellular part	226	252	12661	0.577640197868	1.70156786589e-14	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PATZ1,TFG,PPP1R13B,PPP1CB,KIF5B,PEX19,USP19,XPOT,SSX2IP,SNX6,POLR2M,SLC25A10,RANGAP1,RPS27L,KIF22,COPB1,COPA,KLC1,COPB2,XPO5,BIRC6,SEH1L,CTNNA1,HLA-E,AIMP2,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,PHKG2,VAC14,FLNA,FLII,CENPE,FTH1,RPAP2,MYO5A,SAMM50,ATXN2,ATXN10,PNKD,ARCN1,CHCHD3,SEC24A,GNAS,C1QBP,CCDC6,KIRREL,MAP4,USP9X,MUS81,UCHL5,SLC25A12,RALGAPA1,TTC37,PPP1CA,CEP170,KRT36,MAPKAPK5,TMED10,PHKA2,PHKB,WDR48,PHKA1,SEC16A,HPS6,NEK9,COMMD4,USP16,COPS8,CRKL,ARAF,ERCC3,TUBB1,ATP6V1A,ASAH1,FKBP5,NEURL4,CEP290,VPS4B,COMMD1,AIMP1,COMMD8,KIF5C,NCCRP1,COMMD3,PTPN1,ATAD3A,ARID1A,SLC25A22,SLC27A2,SORT1,IMMT,GCN1,FNDC3A,RGPD5,HEATR1,BLMH,CAPN1,SENP1,URI1,NME7,CEP104,AKAP9,COMMD2,SUGP2,ACTBL2,CCP110,TOMM22,TEX10,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,COPE,NCOA4,DPF3,SNX2,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,EIF4G1,POLR2I,DNAJC7,KRT6B,VBP1,IQGAP1,NUP153,KRT79,TUBB6,TCHP,APOBEC3F,KTN1,CEP97,VCP,RHBDD2,PCM1,JUP,LARS,RIC8A,HPS5,SLC25A18,SMARCA2,KRT33B,SEMG1,SEMG2,PLD6,PEG10,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,GNA13,SPTAN1,PIK3R1,SKIV2L,WDR6,UXT,USMG5,COPZ1,ECH1,SYNE2,ARID1B,RAB2A,RER1,SET,LMNA,HLA-A,HLA-C,CCDC22,APBB1,HERC2,MAP7D1,HPS3,KRT19,EIF3M,PIKFYVE,SPECC1L,KRT75,LCP1,TUBA1C,MIOS,COPG2,EIF3L,ZNF106,PFDN4,PFDN5,ECD,NIN,GTF3C2,COPG1,UBE3A,CEP55,POLR2K,NEK11,WWOX,CLU,SPTLC2,KIAA1217,ASPM,POLR2J,KDELR1,ZBTB5,UBE2O	2965,7417,2968,27043,23557,10455,3646,23598,10342,23368,5500,3799,5824,10869,11260,117178,58533,81488,1468,5905,51065,3835,1315,1314,3831,9276,57510,57448,81929,1495,3133,7965,9700,1499,8533,10112,28988,6711,5597,5261,55697,2316,2314,1062,2495,79871,4644,25813,6311,25814,25953,372,54927,10802,2778,708,8030,55243,4134,8239,80198,51377,8604,253959,9652,5499,9859,8689,8550,10972,5256,5257,57599,5255,9919,79803,91754,54939,10600,10920,1399,369,2071,81027,523,427,2289,84461,80184,9525,150684,9255,54951,3800,342897,23412,5770,55210,8289,79751,11001,6272,10989,10985,22862,84220,55127,642,823,29843,8725,29922,9731,10142,51122,10147,345651,9738,56993,54881,79576,6602,6603,10382,10381,11316,8031,8110,6643,146956,5432,5433,5430,5431,5436,5437,1981,5438,7266,3854,7411,8826,9972,338785,84617,84260,200316,3895,79598,7415,57414,5108,3728,51520,60626,11234,83733,6595,3884,6406,6407,201164,23089,8661,8662,8663,8664,8665,8666,8667,8668,27335,284403,2512,10672,6709,5295,6499,11180,8409,84833,22818,1891,23224,57492,5862,11079,6418,4000,3105,3107,28952,322,8924,55700,84343,3880,10480,200576,23384,9119,3936,84790,54468,26958,51386,64397,5203,5204,11319,51199,2976,22820,7337,55165,5440,79858,51741,1191,9517,56243,259266,5439,10945,9925,63893
GO:0034660	ncRNA metabolic process	18	252	390	0.570538395724	9.01693727614e-06	0.014	POLR2C,POLR2D,POLR2A,AIMP1,POLR2G,POLR2H,PLD6,POLR2I,XPOT,RPAP2,POLR2K,SEH1L,POLR2B,NUP153,AIMP2,LARS,POLR2J,GTF3C2	5432,5433,5430,9255,5436,5437,201164,5438,11260,79871,5440,81929,5431,9972,7965,51520,5439,2976
GO:0061024	membrane organization	34	252	777	0.562450973882	2.85156934886e-09	0	SNAPIN,TOMM22,LMNA,TFG,COPZ1,SYNE2,TMED10,RER1,PEX19,SEC16A,HPS6,NEK9,RALGAPB,NUP153,CLU,COPG1,COPB1,COPA,COPB2,VPS4B,SEH1L,COPE,SPTBN1,IMMT,FLNA,FTH1,MYO5A,SAMM50,PLD6,FTL,ARCN1,CHCHD3,NME7,SEC24A	23557,56993,4000,10342,22818,23224,10972,11079,5824,9919,79803,91754,57148,9972,1191,22820,1315,1314,9276,9525,81929,11316,6711,10989,2316,2495,4644,25813,201164,2512,372,54927,29922,10802
GO:0044430	cytoskeletal part	52	252	1326	0.534445249066	5.56673935332e-12	0	CEP104,AKAP9,CCP110,BIRC6,SPTAN1,UXT,TUBB4A,TUBB3,CEP170,KRT36,TUBA1C,ASPM,KIF5B,LMNA,SSX2IP,KRT6B,HERC2,MAP7D1,KRT79,RANGAP1,IQGAP1,TUBB1,KRT75,KIF22,KLC1,CEP55,CEP290,VPS4B,LCP1,KIF5C,PCM1,NIN,JUP,TCHP,ESPL1,CTNNB1,KIF20A,DBNL,SPTBN1,KRT33B,KRT19,FLNA,FLII,CENPE,MAP4,MYO5A,TUBB6,CEP97,SPECC1L,NEURL4,WDR62,NME7	9731,10142,9738,57448,6709,8409,10382,10381,9859,8689,84790,259266,3799,4000,117178,3854,8924,55700,338785,5905,8826,81027,9119,3835,3831,55165,80184,9525,3936,3800,5108,51199,3728,84260,9700,1499,10112,28988,6711,3884,3880,2316,2314,1062,4134,4644,84617,79598,23384,84461,284403,29922
GO:1903047	mitotic cell cycle process	28	252	682	0.525325429337	2.96739441685e-07	0	AKAP9,SSSCA1,CCP110,USP9X,BIRC6,TUBB4A,TUBB3,PPP1CB,ASPM,LMNA,NEK9,USP16,NUP153,RPS27L,KIF22,CEP290,VPS4B,SEH1L,PCM1,ESPL1,KIF20A,SPTBN1,CEP55,FLNA,CENPE,MAP4,NEK11,WDR62	10142,10534,9738,8239,57448,10382,10381,5500,259266,4000,91754,10600,9972,51065,3835,80184,9525,81929,5108,9700,10112,6711,55165,2316,1062,4134,79858,284403
GO:0098796	membrane protein complex	35	252	873	0.522224037536	1.52945575271e-08	0	GNAS,AKAP9,TOMM22,VAC14,USMG5,COPE,COPZ1,SNX6,TMED10,HLA-A,HLA-C,SNX2,VDAC2,RANGAP1,NUP153,VCP,COPB1,COPA,COPB2,COPG2,ATP6V1A,SEH1L,JUP,CTNNA1,HLA-E,CTNNB1,COPG1,IMMT,KRT19,PIK3R1,SAMM50,SPTLC2,ARCN1,CHCHD3,SEC24A	2778,10142,56993,55697,84833,11316,22818,58533,10972,3105,3107,6643,7417,5905,9972,7415,1315,1314,9276,26958,523,81929,3728,1495,3133,1499,22820,10989,3880,5295,25813,9517,372,54927,10802
GO:0006886	intracellular protein transport	23	252	564	0.517123627655	4.03950527768e-06	0.007	SNAPIN,TOMM22,AUP1,COPZ1,SNX2,TMED10,PEX19,LMNA,XPOT,SNX6,HERC2,RGPD5,VCP,SPTBN1,COPB1,PIK3R1,COPG2,XPO5,COPG1,SAMM50,ARCN1,KDELR1,SEC24A	23557,56993,550,22818,6643,10972,5824,4000,11260,58533,8924,84220,7415,6711,1315,5295,26958,57510,22820,25813,372,10945,10802
GO:0051649	establishment of localization in cell	59	252	1606	0.512771043286	2.26152469217e-12	0	GNAS,SNAPIN,FTH1,TOMM22,AUP1,SLC25A12,UXT,COPE,TFG,COPZ1,SNX2,SYNE2,TUBA1C,TMED10,RER1,KIF5B,PEX19,SEC16A,XPOT,SSX2IP,SNX6,HERC2,SLC25A10,XPO5,CLU,PIKFYVE,COPG1,NUP153,KIF22,COPB1,COPA,KLC1,COPB2,COPG2,VPS4B,COMMD1,VCP,SEH1L,SET,PCM1,UBE2O,ESPL1,CTNNB1,SPTBN1,SORT1,FLNA,KDELR1,CENPE,MAP4,RGPD5,MYO5A,SAMM50,LMNA,CCDC22,SEC24A,ARCN1,PIK3R1,NME7,FTL	2778,23557,2495,56993,550,8604,8409,11316,10342,22818,6643,23224,84790,10972,11079,3799,5824,9919,11260,117178,58533,8924,1468,57510,1191,200576,22820,9972,3835,1315,1314,3831,9276,26958,9525,150684,7415,81929,6418,5108,63893,9700,1499,6711,6272,2316,10945,1062,4134,84220,4644,25813,4000,28952,10802,372,5295,29922,2512
GO:0044419	interspecies interaction between organisms	29	252	729	0.511585432593	3.45444051158e-07	0	GTF2H1,SNAPIN,C1QBP,PIK3R1,GTF2H4,VAC14,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,EIF4G1,HLA-A,POLR2I,HLA-C,NUP153,VCP,ERCC3,COPB1,KLC1,VPS4B,SEH1L,SET,UBE3A,KRT19,POLR2K,POLR2J	2965,23557,708,5295,2968,55697,5432,5433,5430,5431,5436,5437,57599,1981,3105,5438,3107,9972,7415,2071,1315,3831,9525,81929,6418,7337,3880,5440,5439
GO:0034622	cellular macromolecular complex assembly	21	252	523	0.508160895329	1.35996125464e-05	0.035	TMED10,EIF3C,C1QBP,SET,CLU,EIF3L,CENPE,EIF3M,EIF3K,SAMM50,EIF3A,EIF3B,ATXN2,EIF3D,NUP153,EIF3G,EIF3H,EIF3I,EIF3E,PFDN6,EIF3F	10972,8663,708,6418,1191,51386,1062,10480,27335,25813,8661,8662,6311,8664,9972,8666,8667,8668,3646,10471,8665
GO:1902580	single-organism cellular localization	25	252	631	0.505539066906	2.52301379175e-06	0.002	SNAPIN,TOMM22,UXT,SYNE2,ASPM,TMED10,RER1,KIF5B,PEX19,LMNA,HPS6,RGPD5,KIF22,PIK3R1,VPS4B,SEH1L,ESPL1,CTNNB1,SPTBN1,FLNA,CENPE,MAP4,MYO5A,SAMM50,NME7	23557,56993,8409,23224,259266,10972,11079,3799,5824,4000,79803,84220,3835,5295,9525,81929,9700,1499,6711,2316,1062,4134,4644,25813,29922
GO:0016192	vesicle-mediated transport	34	252	912	0.486566727759	1.43608422267e-07	0	SNAPIN,UBE2O,COPE,TFG,COPZ1,SNX2,TMED10,RER1,SEC16A,SNX6,RGPD5,VCP,PIKFYVE,SPTBN1,COPB1,COPA,COPB2,COPG2,VPS4B,COMMD1,CTNNB1,KIF20A,DBNL,COPG1,SORT1,FLNA,FTH1,MYO5A,CLU,CCDC22,FTL,ARCN1,KDELR1,SEC24A	23557,63893,11316,10342,22818,6643,10972,11079,9919,58533,84220,7415,200576,6711,1315,1314,9276,26958,9525,150684,1499,10112,28988,22820,6272,2316,2495,4644,1191,28952,2512,372,10945,10802
GO:0016482	cytoplasmic transport	27	252	714	0.485689956095	2.36157516095e-06	0.002	SNAPIN,TOMM22,AUP1,TFG,SNX2,TMED10,PEX19,SEC16A,XPOT,SNX6,RGPD5,VCP,PIKFYVE,SPTBN1,NUP153,PIK3R1,VPS4B,COMMD1,XPO5,SET,SORT1,FLNA,SAMM50,LMNA,CCDC22,UBE2O,SEC24A	23557,56993,550,10342,6643,10972,5824,9919,11260,58533,84220,7415,200576,6711,9972,5295,9525,150684,57510,6418,6272,2316,25813,4000,28952,63893,10802
GO:0006974	cellular response to DNA damage stimulus	26	252	694	0.480330870916	4.34676501585e-06	0.008	GTF2H1,MUS81,GTF2H4,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,POLR2I,POLR2J,APBB1,USP16,HERC2,VCP,RPS27L,ERCC3,KIF22,PIK3R1,COPS3,UCHL5,POLR2K,NEK11,COPS8	2965,80198,2968,146956,5432,5433,5430,5431,5436,5437,57599,5438,5439,322,10600,8924,7415,51065,2071,3835,5295,8533,51377,5440,79858,10920
GO:0010467	gene expression	34	252	932	0.476280930922	2.38633198375e-07	0	GTF2H1,POLR2J,USP9X,GTF2H4,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,EIF4G1,POLR2I,XPOT,NUP153,XPO5,ERCC3,AIMP1,SEH1L,AIMP2,LARS,EIF3E,GTF3C2,SET,PLD6,POLR2K,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K	2965,5439,8239,2968,5432,5433,5430,5431,5436,5437,1981,5438,11260,9972,57510,2071,9255,81929,7965,51520,3646,2976,6418,201164,5440,8661,8662,8663,8664,8665,8666,8667,8668,27335
GO:0006996	organelle organization	77	252	2383	0.476043993535	2.70289843952e-13	0	AKAP9,C1QBP,CCP110,USP9X,TOMM22,GTF2H4,KRT19,UXT,SMARCD1,SNAPIN,TUBB4A,TUBB3,COPE,TFG,DPF3,COPZ1,SYNE2,ASPM,TMED10,KIF5B,PEX19,LMNA,SEC16A,HPS5,HPS6,NEK9,SSX2IP,APBB1,USP16,CEP97,NUP153,ATP6V1A,CLU,ERCC3,TUBB1,RAB2A,KIF22,COPB1,COPA,NEK11,KLC1,COPB2,CEP290,VPS4B,BIRC6,SEH1L,SET,PCM1,NIN,KIF5C,ESPL1,PTPN1,COPS3,KIF20A,DBNL,ARID1A,SSSCA1,SORT1,IMMT,HPS3,COPG1,FLNA,TRPM7,FLII,CENPE,MAP4,WDR62,SAMM50,PLD6,ATXN2,ATXN10,SMARCD2,JUP,ARCN1,CHCHD3,COPS8,SEC24A	10142,708,9738,8239,56993,2968,3880,8409,6602,23557,10382,10381,11316,10342,8110,22818,23224,259266,10972,3799,5824,4000,9919,11234,79803,91754,117178,322,10600,79598,9972,523,1191,2071,81027,5862,3835,1315,1314,79858,3831,9276,80184,9525,57448,81929,6418,5108,51199,3800,9700,5770,8533,10112,28988,8289,10534,6272,10989,84343,22820,2316,54822,2314,1062,4134,284403,25813,201164,6311,25814,6603,3728,372,54927,10920,10802
GO:0044822	poly(A) RNA binding	41	252	1150	0.473630017662	2.18502032716e-08	0	C1QBP,SUGP2,TRMT2A,NKAP,PELP1,PEG10,PTPN1,POLR2A,POLR2B,EIF4G1,HLA-A,EIF3A,ATXN2,CRKL,XPO5,RPS27L,APOBEC3F,KTN1,WDR6,EIF3L,VCP,ZNF106,ELAVL2,CTNNA1,EIF3E,SPTBN1,PRRC2B,IMMT,UCHL5,FLNA,FNDC3A,MAP4,MYO5A,HEATR1,GCN1,EIF3C,EIF3D,EIF3G,EIF3H,ARCN1,UBE2O	708,10147,27037,79576,27043,23089,5770,5430,5431,1981,3105,8661,6311,1399,57510,51065,200316,3895,11180,51386,7415,64397,1993,1495,3646,6711,84726,10989,51377,2316,22862,4134,4644,55127,10985,8663,8664,8666,8667,372,63893
GO:0044431	Golgi apparatus part	30	252	827	0.469237280669	1.46496628794e-06	0.002	GNAS,AKAP9,BIRC6,VAC14,SNAPIN,TFG,COPZ1,TMED10,RER1,SEC16A,HLA-A,HLA-C,PIKFYVE,RAB2A,COPB1,COPA,COPB2,COPG2,RHBDD2,HLA-E,COPE,DBNL,COPG1,SORT1,FLNA,FNDC3A,ATXN2,ARCN1,KDELR1,SEC24A	2778,10142,57448,55697,23557,10342,22818,10972,11079,9919,3105,3107,200576,5862,1315,1314,9276,26958,57414,3133,11316,28988,22820,6272,2316,22862,6311,372,10945,10802
GO:0006259	DNA metabolic process	27	252	742	0.46764748552	4.82058541548e-06	0.009	GTF2H1,GNAS,MUS81,GTF2H4,EME1,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,WDR48,POLR2I,POLR2J,APBB1,HERC2,VCP,RPS27L,APOBEC3F,KIF22,COPS3,ERCC3,SET,UCHL5,PLD6,POLR2K,COPS8	2965,2778,80198,2968,146956,5432,5433,5430,5431,5436,5437,57599,5438,5439,322,8924,7415,51065,200316,3835,8533,2071,6418,51377,201164,5440,10920
GO:0005515	protein binding	200	252	10343	0.467499779753	3.2271177395e-14	0	GTF2H1,VDAC2,GTF2H4,PELP1,SNAPIN,ECI2,EIF3E,PEG10,TFG,PPP1R13B,PPP1CB,KIF5B,PEX19,USP19,NEURL4,WDR6,SSX2IP,SNX6,RALGAPB,KRT6B,SLC25A10,RANGAP1,RPS27L,KIF22,COPB1,COPA,KLC1,COPB2,XPO5,BIRC6,CTNNA1,HLA-E,AIMP2,ESPL1,CTNNB1,COPS3,KIF20A,DBNL,SPTBN1,MAPK6,PHKG2,VAC14,FLNA,FLII,CENPE,FTH1,MYO5A,SAMM50,ATXN2,ATXN10,PNKD,KIAA1217,CHCHD3,SEC24A,GNAS,C1QBP,CCDC6,KIRREL,MAP4,USP9X,MUS81,UCHL5,RALGAPA1,WDR92,PPP1CA,CEP170,TMED10,PHKA2,PHKB,WDR48,PHKA1,SEC16A,HPS6,NEK9,COMMD4,USP16,COPS8,CRKL,ARAF,ERCC3,EIF3L,FKBP5,WDR20,CEP290,VPS4B,COMMD1,AIMP1,COMMD8,KIF5C,COMMD3,PTPN1,ARID1A,SLC27A2,SORT1,IMMT,MAPKAPK5,HEATR1,BLMH,WDR24,SENP1,GFOD1,TRPM7,NME7,CEP104,AKAP9,COMMD2,CCP110,TOMM22,TEX10,NKAP,SMARCD1,SMARCD2,TUBB4A,TUBB3,COPE,NCOA4,SNX2,CAPN1,EME1,POLR2C,POLR2A,POLR2B,EIF4G1,DNAJC7,VBP1,IQGAP1,NUP153,KRT79,VCP,TCHP,APOBEC3F,KTN1,PIK3R1,CEP97,PRRC2B,PCM1,JUP,LARS,RIC8A,SLK,SLC25A18,SMARCA2,KRT33B,ELAVL2,SEMG1,SEMG2,PLD6,EIF3A,EIF3B,EIF3C,EIF3D,EIF3F,EIF3G,EIF3H,EIF3I,EIF3K,WDR62,FTL,LTN1,GNA13,SPTAN1,RPAP3,AUP1,UXT,PFDN6,ECH1,SYNE2,ARID1B,RAB2A,RER1,SET,LMNA,HLA-A,HLA-C,CCDC22,APBB1,HERC2,KRT19,EIF3M,PIKFYVE,LCP1,TUBA1C,TTC37,ZNF106,PFDN4,PFDN5,ECD,NIN,COPG1,UBE3A,CEP55,SSSCA1,URI1,NEK11,WWOX,CLU,ASPM,POLR2J,ZBTB5,UBE2O	2965,7417,2968,27043,23557,10455,3646,23089,10342,23368,5500,3799,5824,10869,84461,11180,117178,58533,57148,3854,1468,5905,51065,3835,1315,1314,3831,9276,57510,57448,1495,3133,7965,9700,1499,8533,10112,28988,6711,5597,5261,55697,2316,2314,1062,2495,4644,25813,6311,25814,25953,56243,54927,10802,2778,708,8030,55243,4134,8239,80198,51377,253959,116143,5499,9859,10972,5256,5257,57599,5255,9919,79803,91754,54939,10600,10920,1399,369,2071,51386,2289,91833,80184,9525,150684,9255,54951,3800,23412,5770,8289,11001,6272,10989,8550,55127,642,84219,29843,54438,54822,29922,9731,10142,51122,9738,56993,54881,79576,6602,6603,10382,10381,11316,8031,6643,823,146956,5432,5430,5431,1981,7266,7411,8826,9972,338785,7415,84260,200316,3895,5295,79598,84726,5108,3728,51520,60626,9748,83733,6595,3884,1993,6406,6407,201164,8661,8662,8663,8664,8665,8666,8667,8668,27335,284403,2512,26046,10672,6709,79657,550,8409,10471,1891,23224,57492,5862,11079,6418,4000,3105,3107,28952,322,8924,3880,10480,200576,3936,84790,9652,64397,5203,5204,11319,51199,22820,7337,55165,10534,8725,79858,51741,1191,259266,5439,9925,63893
