GO_ID	GO_name	num_seed_genes	num_total_seed_genes	num_genes_genespace	LOD	p_value	p_adjust	seed_gene_symbols	seed_gene_IDs
GO:0044446	intracellular organelle part	94	139	7503	0.4745119074	2.71740898559e-10	0	GTF2H1,BIRC6,VAC14,ECI2,PATZ1,PPP1R13B,IARS2,KIF5B,ABCF1,KRT6B,FBXO3,RANGAP1,CAMK2D,KLC1,BRCA2,ARL6IP4,GTF2H4,COPS3,PIKFYVE,DBNL,MAPK6,MAP1B,CENPF,CENPE,MAP4,RPAP2,MYO5A,MYO5B,SMC2,NAT10,SLC25A4,C1QBP,MAP9,SLC25A12,TTC37,MYO9B,CEP350,CEP170,KRT36,ERCC3,POLR2C,CEP290,DNAJC13,CEP97,MTUS1,NME7,DNAJC7,CCP110,KIF5C,ANKHD1,NKAP,SMARCD2,TUBB4A,SMARCA2,CLPP,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,POLR2J,POLR2M,VCP,TCHP,KRT84,SMC1B,CPT1A,USP19,TUBB6,ACSL3,NAA10,KRT33B,ALS2,COPS8,NEURL4,MED23,KTN1,SKIV2L,ARID1B,PLOD2,APBB1,HERC2,MAP7D1,GLUD1,ZBTB1,TUBA1C,ATAD3A,ZNF106,MAPKAPK5,CEP55,POLR2K,CALM3,RBL1	2965,57448,55697,10455,23598,23368,55699,3799,23,3854,26273,5905,817,3831,675,51329,2968,8533,200576,28988,5597,4131,1063,1062,4134,79871,4644,4645,10592,55226,291,708,79884,8604,9652,4650,9857,9859,8689,2071,5432,80184,23317,79598,57509,29922,7266,9738,3800,54882,79576,6603,10382,6595,8192,5433,5430,5431,5436,5437,5438,5439,81488,7415,84260,3890,27127,1374,10869,84617,2181,8260,3884,57679,10920,84461,9439,3895,6499,57492,5352,322,8924,55700,2746,22890,84790,55210,64397,8550,55165,5440,808,5933
GO:0032991	macromolecular complex	66	139	4298	0.470303946628	6.3733910966e-10	0	GTF2H1,ALS2,MAP9,CCP110,SKIV2L,GTF2H4,TTC37,VAC14,SMARCD2,MYO9B,CEP170,KRT36,SMARCA2,CLPP,POLR2D,POLR2A,POLR2B,KIF5B,POLR2H,ABCF1,STK4,POLR2I,POLR2J,KRT6B,POLR2K,POLR2M,CEP97,RANGAP1,TCHP,ERCC3,SCN4A,SCN3A,POLR2C,EIF3C,KLC1,CEP290,BRCA2,TUBA1C,AIMP1,KIF5C,TUBB6,POLR2G,COPS3,NAA10,KRT84,DBNL,KRT33B,VCP,MAP1B,CENPF,CENPE,MAP4,RPAP2,MYO5A,MYO5B,SMC2,SCN9A,COPS8,RBL1,SMC1B,MED23,MTUS1,CORO2A,ARID1B,CALM3,TUBB4A	2965,57679,79884,9738,6499,2968,9652,55697,6603,4650,9859,8689,6595,8192,5433,5430,5431,3799,5437,23,6789,5438,5439,3854,5440,81488,79598,5905,84260,2071,6329,6328,5432,8663,3831,80184,675,84790,9255,3800,84617,5436,8533,8260,3890,28988,3884,7415,4131,1063,1062,4134,79871,4644,4645,10592,6335,10920,5933,27127,9439,57509,7464,57492,808,10382
GO:0044422	organelle part	94	139	7727	0.452335126235	1.73064480664e-09	0	GTF2H1,BIRC6,VAC14,ECI2,PATZ1,PPP1R13B,IARS2,KIF5B,ABCF1,KRT6B,FBXO3,RANGAP1,CAMK2D,KLC1,BRCA2,ARL6IP4,GTF2H4,COPS3,PIKFYVE,DBNL,MAPK6,MAP1B,CENPF,CENPE,MAP4,RPAP2,MYO5A,MYO5B,SMC2,NAT10,SLC25A4,C1QBP,MAP9,SLC25A12,TTC37,MYO9B,CEP350,CEP170,KRT36,ERCC3,POLR2C,CEP290,DNAJC13,CEP97,MTUS1,NME7,DNAJC7,CCP110,KIF5C,ANKHD1,NKAP,SMARCD2,TUBB4A,SMARCA2,CLPP,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,POLR2J,POLR2M,VCP,TCHP,KRT84,SMC1B,CPT1A,USP19,TUBB6,ACSL3,NAA10,KRT33B,ALS2,COPS8,NEURL4,MED23,KTN1,SKIV2L,ARID1B,PLOD2,APBB1,HERC2,MAP7D1,GLUD1,ZBTB1,TUBA1C,ATAD3A,ZNF106,MAPKAPK5,CEP55,POLR2K,CALM3,RBL1	2965,57448,55697,10455,23598,23368,55699,3799,23,3854,26273,5905,817,3831,675,51329,2968,8533,200576,28988,5597,4131,1063,1062,4134,79871,4644,4645,10592,55226,291,708,79884,8604,9652,4650,9857,9859,8689,2071,5432,80184,23317,79598,57509,29922,7266,9738,3800,54882,79576,6603,10382,6595,8192,5433,5430,5431,5436,5437,5438,5439,81488,7415,84260,3890,27127,1374,10869,84617,2181,8260,3884,57679,10920,84461,9439,3895,6499,57492,5352,322,8924,55700,2746,22890,84790,55210,64397,8550,55165,5440,808,5933
GO:0005737	cytoplasm	65	139	4440	0.438905271113	7.54122622719e-09	0	LACTB,C1QBP,CCDC6,UBE2O,USP9X,KIF5C,ANKHD1,RALGAPA1,TTC37,PEG10,MYO9B,CEP350,CEP170,PPP1R13B,DGKD,FBXO3,IARS2,NKAP,KIF5B,WARS,ABCF1,STK4,DNAJC7,CDK5RAP1,CALM3,APBB1,PTPN13,USP16,HERC2,MAP7D1,RGPD5,GLUD1,TCHP,MTAP,SMC1B,CAMK2D,POLR2C,AIMP1,TUBA1C,CEP97,CEP290,BRCA2,RANGAP1,USP15,MAPKAPK5,LARS,COPS3,NAA10,DNAJC13,DBNL,VCP,METAP2,MAPK6,MAP1B,CENPF,CENPE,MAP4,RPAP2,MYO5A,SMC2,TUBB6,COPS8,ARID1B,SCN3A,CAPN1	114294,708,8030,63893,8239,3800,54882,253959,9652,23089,4650,9857,9859,23368,8527,26273,55699,79576,3799,7453,23,6789,7266,51654,808,322,5783,10600,8924,55700,84220,2746,84260,4507,27127,817,5432,9255,84790,79598,80184,675,5905,9958,8550,51520,8533,8260,23317,28988,7415,10988,5597,4131,1063,1062,4134,79871,4644,10592,84617,10920,57492,6328,823
GO:0005654	nucleoplasm	42	139	2537	0.434026950164	5.46946100741e-07	0.003	GTF2H1,POLR2J,SMARCA2,SKIV2L,GTF2H4,ANKHD1,NKAP,TTC37,SMARCD2,ECI2,CEP350,PATZ1,PPP1R13B,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,ABCF1,POLR2I,DNAJC7,CALM3,APBB1,HERC2,FBXO3,VCP,ERCC3,SMC1B,CAMK2D,ARID1B,BRCA2,MAPKAPK5,COPS3,ZBTB1,MAPK6,CENPF,POLR2K,SMC2,COPS8,RBL1,MED23	2965,5439,6595,6499,2968,54882,79576,9652,6603,10455,9857,23598,23368,5432,5433,5430,5431,5436,5437,23,5438,7266,808,322,8924,26273,7415,2071,27127,817,57492,675,8550,8533,22890,5597,1063,5440,10592,10920,5933,9439
GO:0097367	carbohydrate derivative binding	36	139	2133	0.42842484659	3.02219493882e-06	0.013	C1QBP,SMARCA2,SKIV2L,KIF5C,MYO9B,DGKD,IARS2,POLR2B,KIF5B,WARS,ABCF1,STK4,NEK9,GLUD1,ERCC3,SMC1B,CAMK2D,TUBA1C,ATAD3A,VCP,ACSL3,TUBB6,LARS,SLK,PIKFYVE,MAPK6,CENPE,MAPKAPK5,MYO5A,MYO5B,SMC2,NAT10,TRPM7,NME7,UBE2O,TUBB4A	708,6595,6499,3800,4650,8527,55699,5431,3799,7453,23,6789,91754,2746,2071,27127,817,84790,55210,7415,2181,84617,51520,9748,200576,5597,1062,8550,4644,4645,10592,55226,54822,29922,63893,10382
GO:0043232	intracellular non-membrane-bounded organelle	38	139	2338	0.41438406668	3.63789226916e-06	0.015	ALS2,C1QBP,CCDC6,CCP110,MYO9B,CEP350,CEP170,SMARCA2,POLR2C,ABCF1,POLR2I,DNAJC7,CALM3,PTPN13,HERC2,MAP7D1,RANGAP1,TCHP,CEP290,BRCA2,ATAD3A,VCP,ZNF106,ACSL3,ARL6IP4,NAA10,DBNL,CEP55,CENPF,CENPE,MAP4,RPAP2,SMC2,NAT10,CEP97,NEURL4,MTUS1,NME7	57679,708,8030,9738,4650,9857,9859,6595,5432,23,5438,7266,808,5783,8924,55700,5905,84260,80184,675,55210,7415,64397,2181,51329,8260,28988,55165,1063,1062,4134,79871,10592,55226,79598,84461,57509,29922
GO:0043228	non-membrane-bounded organelle	38	139	2338	0.41438406668	3.63789226916e-06	0.015	ALS2,C1QBP,CCDC6,CCP110,MYO9B,CEP350,CEP170,SMARCA2,POLR2C,ABCF1,POLR2I,DNAJC7,CALM3,PTPN13,HERC2,MAP7D1,RANGAP1,TCHP,CEP290,BRCA2,ATAD3A,VCP,ZNF106,ACSL3,ARL6IP4,NAA10,DBNL,CEP55,CENPF,CENPE,MAP4,RPAP2,SMC2,NAT10,CEP97,NEURL4,MTUS1,NME7	57679,708,8030,9738,4650,9857,9859,6595,5432,23,5438,7266,808,5783,8924,55700,5905,84260,80184,675,55210,7415,64397,2181,51329,8260,28988,55165,1063,1062,4134,79871,10592,55226,79598,84461,57509,29922
GO:0043229	intracellular organelle	95	139	8395	0.401432350557	9.6401772172e-08	0	BIRC6,VAC14,ECI2,PATZ1,PPP1R13B,IARS2,KIF5B,WARS,ABCF1,CPT1A,FAM120B,RANGAP1,CAMK2D,KLC1,BRCA2,ARL6IP4,AIMP2,COPS3,PIKFYVE,DBNL,MAPK6,CENPF,CENPE,MAP4,RPAP2,MYO5A,SMC2,NAT10,PNKD,CAPN1,SLC25A4,C1QBP,CCDC6,SLC25A12,RALGAPA1,TTC37,MYO9B,CEP350,CEP170,DGKD,STK4,USP16,ERCC3,POLR2C,CEP290,AIMP1,DNAJC13,LACTB,CEP97,MTUS1,NME7,ALS2,CCP110,PEG10,TUBB4A,SMARCA2,CLPP,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,DNAJC7,PTPN13,TCHP,ZNF451,SCML1,VCP,ACSL3,LARS,NAA10,COPS8,NEURL4,KTN1,SKIV2L,ECH1,PLOD2,APBB1,HERC2,MAP7D1,USP15,GLUD1,ZBTB1,DENND4A,TUBA1C,ATAD3A,ZNF106,MTAP,CEP55,POLR2K,TUBB6,CALM3,POLR2J,UBE2O	57448,55697,10455,23598,23368,55699,3799,7453,23,1374,84498,5905,817,3831,675,51329,7965,8533,200576,28988,5597,1063,1062,4134,79871,4644,10592,55226,25953,823,291,708,8030,8604,253959,9652,4650,9857,9859,8527,6789,10600,2071,5432,80184,9255,23317,114294,79598,57509,29922,57679,9738,23089,10382,6595,8192,5433,5430,5431,5436,5437,5438,7266,5783,84260,26036,6322,7415,2181,51520,8260,10920,84461,3895,6499,1891,5352,322,8924,55700,9958,2746,22890,10260,84790,55210,64397,4507,55165,5440,84617,808,5439,63893
GO:0006996	organelle organization	37	139	2383	0.388827987318	1.46181237728e-05	0.039	ALS2,C1QBP,MAP9,CCP110,USP9X,GTF2H4,ARHGEF28,SMARCD2,TUBB4A,CEP350,SSSCA1,KIF5B,PLOD2,NEK9,APBB1,USP16,CEP97,USP15,ERCC3,SMC1B,KLC1,CEP290,BRCA2,BIRC6,KIF5C,COPS3,NAA10,DNAJC13,DBNL,MAP1B,CENPF,CENPE,MAP4,SMC2,COPS8,TRPM7,SLC25A4	57679,708,79884,9738,8239,2968,64283,6603,10382,9857,10534,3799,5352,91754,322,10600,79598,9958,2071,27127,3831,80184,675,57448,3800,8533,8260,23317,28988,4131,1063,1062,4134,10592,10920,54822,291
GO:0044428	nuclear part	51	139	3603	0.375563072014	2.6085053438e-06	0.012	GTF2H1,POLR2J,C1QBP,SMARCA2,SKIV2L,GTF2H4,ANKHD1,NKAP,TTC37,SMARCD2,ECI2,CEP350,PATZ1,CEP170,PPP1R13B,POLR2C,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,ABCF1,POLR2I,DNAJC7,CALM3,APBB1,POLR2M,HERC2,FBXO3,RANGAP1,ZBTB1,SMC1B,CAMK2D,ARID1B,BRCA2,VCP,ZNF106,MAPKAPK5,ARL6IP4,COPS3,NAA10,ERCC3,MAPK6,CENPF,POLR2K,RPAP2,SMC2,NAT10,COPS8,RBL1,MED23	2965,5439,708,6595,6499,2968,54882,79576,9652,6603,10455,9857,23598,9859,23368,5432,5433,5430,5431,5436,5437,23,5438,7266,808,322,81488,8924,26273,5905,22890,27127,817,57492,675,7415,64397,8550,51329,8533,8260,2071,5597,1063,5440,79871,10592,55226,10920,5933,9439
GO:0043226	organelle	102	139	9870	0.364868827306	2.59204714506e-06	0.012	BIRC6,VAC14,ECI2,PATZ1,PPP1R13B,IARS2,KIF5B,WARS,ABCF1,SLK,KRT6B,CPT1A,FAM120B,RANGAP1,CAMK2D,KLC1,BRCA2,ARL6IP4,AIMP2,COPS3,PIKFYVE,DBNL,MAPK6,MAP1B,CENPF,CENPE,MAP4,RPAP2,MYO5A,MYO5B,SMC2,NAT10,PNKD,CAPN1,SLC25A4,C1QBP,CCDC6,SLC25A12,RALGAPA1,TTC37,MYO9B,CEP350,CEP170,KRT36,DGKD,STK4,USP16,ERCC3,POLR2C,CEP290,AIMP1,DNAJC13,LACTB,CEP97,MTUS1,NME7,ALS2,CCP110,PEG10,TUBB4A,SMARCA2,CLPP,POLR2D,POLR2A,POLR2B,POLR2G,POLR2H,POLR2I,DNAJC7,PTPN13,TCHP,ZNF451,SCML1,VCP,ACSL3,LARS,NAA10,KRT84,KRT33B,COPS8,NEURL4,KTN1,SKIV2L,ECH1,PLOD2,APBB1,HERC2,MAP7D1,USP15,GLUD1,ZBTB1,DENND4A,TUBA1C,ATAD3A,ZNF106,MTAP,CEP55,POLR2K,TUBB6,CALM3,POLR2J,UBE2O	57448,55697,10455,23598,23368,55699,3799,7453,23,9748,3854,1374,84498,5905,817,3831,675,51329,7965,8533,200576,28988,5597,4131,1063,1062,4134,79871,4644,4645,10592,55226,25953,823,291,708,8030,8604,253959,9652,4650,9857,9859,8689,8527,6789,10600,2071,5432,80184,9255,23317,114294,79598,57509,29922,57679,9738,23089,10382,6595,8192,5433,5430,5431,5436,5437,5438,7266,5783,84260,26036,6322,7415,2181,51520,8260,3890,3884,10920,84461,3895,6499,1891,5352,322,8924,55700,9958,2746,22890,10260,84790,55210,64397,4507,55165,5440,84617,808,5439,63893
GO:0003824	catalytic activity	60	139	4808	0.328667117456	1.3810126047e-05	0.036	POLR2J,SMARCA2,USP9X,SKIV2L,BIRC6,LACTB,MYO9B,ECI2,USP15,DGKD,FBXO3,IARS2,CLPP,POLR2D,POLR2A,KIF5B,WARS,ABCF1,STK4,NAA10,POLR2I,NEK9,USP16,ECH1,PTPN13,POLR2M,HERC2,CPT1A,GLUD1,ERCC3,CAMK2D,KLC1,BRCA2,TUBA1C,VCP,GTF2H4,MAPKAPK5,ACSL3,KIF5C,TUBB6,LARS,SLK,PIKFYVE,PLOD2,METAP2,MAPK6,CENPE,RPAP2,MYO5A,MYO5B,MTAP,NAT10,USP19,C1orf43,UBE2O,MED23,PNKD,TRPM7,CAPN1,TUBB4A	5439,6595,8239,6499,57448,114294,4650,10455,9958,8527,26273,55699,8192,5433,5430,3799,7453,23,6789,8260,5438,91754,10600,1891,5783,81488,8924,1374,2746,2071,817,3831,675,84790,7415,2968,8550,2181,3800,84617,51520,9748,200576,5352,10988,5597,1062,79871,4644,4645,4507,55226,10869,25912,63893,9439,25953,54822,823,10382
